branch_id,branch_name,city,date,year_month,hour,daypart,tickets,total_quantity,revenue,ingredient_cost,gross_margin,tips,avg_ticket,socioeconomic_level,capacity_people,num_employees,operational_cost_total,digital_engagement,digital_sentiment_score,digital_conversion_rate
SUC009,Tijuana,Tijuana,2025-06-29,2025-06,20,Tarde,1,3,105,24,81,15.75,105.0,Medio-Alto,90,20,198000.0,402.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-06-30,2025-06,12,Comida,1,2,390,116,274,0.0,390.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-06-30,2025-06,15,Comida,1,1,85,28,57,0.0,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-06-30,2025-06,19,Tarde,2,3,145,41,104,18.0,72.5,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-06-30,2025-06,20,Tarde,1,1,75,25,50,7.5,75.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-02,2025-07,14,Comida,1,3,285,75,210,0.0,285.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-02,2025-07,20,Tarde,1,1,175,55,120,17.5,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-05,2025-07,15,Comida,1,2,178,50,128,0.0,178.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-05,2025-07,22,Noche,1,1,195,58,137,39.0,195.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-06,2025-07,20,Tarde,1,1,135,40,95,0.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-07,2025-07,13,Comida,1,2,170,56,114,25.5,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-08,2025-07,13,Comida,1,1,35,8,27,5.25,35.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-08,2025-07,15,Comida,1,2,370,120,250,37.0,370.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-11,2025-07,12,Comida,1,1,95,25,70,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-11,2025-07,14,Comida,1,4,300,80,220,30.0,300.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-11,2025-07,19,Tarde,1,1,135,40,95,0.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-12,2025-07,15,Comida,1,4,540,160,380,0.0,540.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-13,2025-07,19,Tarde,1,1,175,55,120,17.5,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-14,2025-07,14,Comida,1,1,125,40,85,12.5,125.0,Medio-Alto,90,20,198000.0,187.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-07-16,2025-07,14,Comida,1,1,135,40,95,20.25,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-17,2025-07,14,Comida,1,4,380,140,240,0.0,380.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-17,2025-07,19,Tarde,1,1,95,30,65,0.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-18,2025-07,13,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-19,2025-07,14,Comida,1,1,85,28,57,17.0,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-20,2025-07,12,Comida,1,1,85,28,57,0.0,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-20,2025-07,14,Comida,1,1,35,8,27,5.25,35.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-21,2025-07,13,Comida,1,1,89,25,64,13.35,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-22,2025-07,19,Tarde,1,4,700,220,480,70.0,700.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-23,2025-07,12,Comida,1,2,450,140,310,45.0,450.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-23,2025-07,14,Comida,1,1,125,38,87,12.5,125.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-27,2025-07,20,Tarde,1,2,350,110,240,0.0,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-29,2025-07,13,Comida,1,1,95,25,70,19.0,95.0,Medio-Alto,90,20,198000.0,357.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-07-30,2025-07,13,Comida,1,1,55,15,40,0.0,55.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-31,2025-07,12,Comida,1,1,85,28,57,12.75,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-31,2025-07,14,Comida,1,1,90,30,60,18.0,90.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-07-31,2025-07,19,Tarde,1,2,178,50,128,35.6,178.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-02,2025-08,14,Comida,1,2,350,110,240,52.5,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-03,2025-08,11,Mañana,1,1,135,40,95,0.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-03,2025-08,12,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-03,2025-08,14,Comida,1,1,89,25,64,8.9,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-05,2025-08,13,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-07,2025-08,13,Comida,1,2,350,110,240,52.5,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-08,2025-08,12,Comida,1,2,350,110,240,70.0,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-09,2025-08,13,Comida,1,1,35,7,28,5.25,35.0,Medio-Alto,90,20,198000.0,183.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-08-11,2025-08,13,Comida,2,2,210,65,145,21.0,105.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-11,2025-08,14,Comida,1,3,405,120,285,40.5,405.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-12,2025-08,13,Comida,1,1,95,35,60,0.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-12,2025-08,15,Comida,1,1,125,38,87,12.5,125.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-13,2025-08,13,Comida,1,3,285,105,180,28.5,285.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-14,2025-08,14,Comida,1,1,135,40,95,27.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-15,2025-08,12,Comida,1,2,190,50,140,28.5,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-16,2025-08,13,Comida,1,1,89,25,64,8.9,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-16,2025-08,21,Noche,1,2,150,50,100,15.0,150.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-17,2025-08,21,Noche,1,1,95,25,70,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-18,2025-08,14,Comida,2,4,460,140,320,69.0,230.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-18,2025-08,21,Noche,1,2,178,50,128,17.8,178.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-21,2025-08,19,Tarde,1,1,225,70,155,0.0,225.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-21,2025-08,20,Tarde,1,1,175,55,120,0.0,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-24,2025-08,15,Comida,1,1,175,55,120,0.0,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-26,2025-08,12,Comida,1,1,89,25,64,17.8,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-26,2025-08,13,Comida,1,2,178,50,128,0.0,178.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-28,2025-08,20,Tarde,1,4,140,28,112,21.0,140.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-29,2025-08,14,Comida,1,1,75,20,55,11.25,75.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-08-31,2025-08,19,Tarde,1,3,267,75,192,0.0,267.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-01,2025-09,20,Tarde,1,1,95,25,70,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-04,2025-09,13,Comida,1,2,250,76,174,0.0,250.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-05,2025-09,12,Comida,1,3,285,75,210,28.5,285.0,Medio-Alto,90,20,198000.0,122.0,-0.6666666666666666,0.3333333333333333
SUC009,Tijuana,Tijuana,2025-09-05,2025-09,14,Comida,1,3,165,45,120,0.0,165.0,Medio-Alto,90,20,198000.0,122.0,-0.6666666666666666,0.3333333333333333
SUC009,Tijuana,Tijuana,2025-09-06,2025-09,19,Tarde,1,2,170,56,114,34.0,170.0,Medio-Alto,90,20,198000.0,75.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-07,2025-09,13,Comida,1,3,267,75,192,26.7,267.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-07,2025-09,14,Comida,1,1,95,25,70,0.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-07,2025-09,21,Noche,1,1,135,40,95,20.25,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-11,2025-09,13,Comida,1,1,85,28,57,0.0,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-11,2025-09,21,Noche,1,1,135,40,95,13.5,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-15,2025-09,15,Comida,1,1,45,12,33,6.75,45.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-18,2025-09,12,Comida,1,2,270,80,190,0.0,270.0,Medio-Alto,90,20,198000.0,393.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-20,2025-09,14,Comida,1,2,190,50,140,19.0,190.0,Medio-Alto,90,20,198000.0,7.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-20,2025-09,20,Tarde,1,1,135,40,95,13.5,135.0,Medio-Alto,90,20,198000.0,7.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-20,2025-09,22,Noche,1,1,55,15,40,5.5,55.0,Medio-Alto,90,20,198000.0,7.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-22,2025-09,12,Comida,1,1,55,15,40,11.0,55.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-23,2025-09,12,Comida,1,1,85,28,57,8.5,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-23,2025-09,13,Comida,2,4,310,99,211,0.0,155.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-24,2025-09,21,Noche,1,1,195,58,137,0.0,195.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-25,2025-09,12,Comida,1,2,270,80,190,27.0,270.0,Medio-Alto,90,20,198000.0,34.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-09-27,2025-09,13,Comida,1,2,190,60,130,0.0,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-28,2025-09,20,Tarde,1,1,35,7,28,3.5,35.0,Medio-Alto,90,20,198000.0,184.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-09-29,2025-09,12,Comida,1,1,75,22,53,7.5,75.0,Medio-Alto,90,20,198000.0,444.0,0.0,0.3333333333333333
SUC009,Tijuana,Tijuana,2025-09-30,2025-09,14,Comida,2,2,174,53,121,12.75,87.0,Medio-Alto,90,20,198000.0,3029.0,1.0,1.0
SUC009,Tijuana,Tijuana,2025-10-01,2025-10,19,Tarde,1,3,555,180,375,55.5,555.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-03,2025-10,13,Comida,1,2,350,110,240,0.0,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-03,2025-10,15,Comida,1,1,75,20,55,7.5,75.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-04,2025-10,13,Comida,1,4,140,32,108,14.0,140.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-04,2025-10,14,Comida,1,2,178,50,128,17.8,178.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-04,2025-10,15,Comida,1,2,350,110,240,52.5,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-05,2025-10,14,Comida,1,4,300,88,212,45.0,300.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-07,2025-10,13,Comida,1,1,195,58,137,39.0,195.0,Medio-Alto,90,20,198000.0,53.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-07,2025-10,14,Comida,1,1,175,55,120,17.5,175.0,Medio-Alto,90,20,198000.0,53.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-08,2025-10,12,Comida,1,1,95,28,67,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-08,2025-10,13,Comida,1,3,105,24,81,0.0,105.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-08,2025-10,14,Comida,1,2,70,16,54,7.0,70.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-09,2025-10,13,Comida,1,2,190,56,134,28.5,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-09,2025-10,14,Comida,1,1,45,12,33,0.0,45.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-10,2025-10,14,Comida,1,3,465,135,330,0.0,465.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-10,2025-10,19,Tarde,1,3,525,165,360,52.5,525.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-11,2025-10,20,Tarde,1,1,95,25,70,19.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-12,2025-10,14,Comida,1,1,125,38,87,18.75,125.0,Medio-Alto,90,20,198000.0,1825.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-12,2025-10,15,Comida,1,2,330,100,230,33.0,330.0,Medio-Alto,90,20,198000.0,1825.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-12,2025-10,21,Noche,1,1,175,55,120,17.5,175.0,Medio-Alto,90,20,198000.0,1825.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-13,2025-10,13,Comida,1,1,135,40,95,0.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-14,2025-10,13,Comida,2,3,445,136,309,39.0,222.5,Medio-Alto,90,20,198000.0,5.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-15,2025-10,21,Noche,1,1,175,55,120,26.25,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-16,2025-10,12,Comida,1,2,190,50,140,19.0,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-17,2025-10,14,Comida,1,2,70,16,54,7.0,70.0,Medio-Alto,90,20,198000.0,447.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-18,2025-10,19,Tarde,1,2,190,50,140,28.5,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-18,2025-10,20,Tarde,1,1,35,8,27,5.25,35.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-18,2025-10,21,Noche,1,2,150,40,110,22.5,150.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-19,2025-10,12,Comida,2,2,260,83,177,30.25,130.0,Medio-Alto,90,20,198000.0,18.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-19,2025-10,14,Comida,1,2,190,50,140,28.5,190.0,Medio-Alto,90,20,198000.0,18.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-19,2025-10,20,Tarde,1,1,155,45,110,15.5,155.0,Medio-Alto,90,20,198000.0,18.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-22,2025-10,13,Comida,2,3,485,148,337,95.25,242.5,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-24,2025-10,13,Comida,1,2,190,50,140,28.5,190.0,Medio-Alto,90,20,198000.0,11.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-24,2025-10,20,Tarde,1,2,250,80,170,0.0,250.0,Medio-Alto,90,20,198000.0,11.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-10-25,2025-10,19,Tarde,2,2,174,53,121,8.5,87.0,Medio-Alto,90,20,198000.0,47.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-25,2025-10,21,Noche,1,4,140,32,108,0.0,140.0,Medio-Alto,90,20,198000.0,47.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-26,2025-10,22,Noche,1,1,95,25,70,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-27,2025-10,13,Comida,1,3,105,24,81,10.5,105.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-27,2025-10,14,Comida,1,2,270,80,190,40.5,270.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-27,2025-10,20,Tarde,1,1,125,40,85,18.75,125.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-28,2025-10,12,Comida,1,1,55,15,40,0.0,55.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-29,2025-10,15,Comida,1,1,55,20,35,5.5,55.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-31,2025-10,13,Comida,1,3,285,105,180,42.75,285.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-10-31,2025-10,14,Comida,1,1,89,25,64,13.35,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-02,2025-11,12,Comida,1,1,95,28,67,0.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-03,2025-11,12,Comida,1,1,95,25,70,9.5,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-03,2025-11,13,Comida,1,2,190,50,140,19.0,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-03,2025-11,20,Tarde,1,1,135,40,95,0.0,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-06,2025-11,12,Comida,1,1,155,45,110,23.25,155.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-06,2025-11,14,Comida,1,1,95,25,70,0.0,95.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-10,2025-11,12,Comida,1,4,300,80,220,45.0,300.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-10,2025-11,21,Noche,1,1,89,25,64,0.0,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-11,2025-11,13,Comida,1,2,450,140,310,67.5,450.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-14,2025-11,20,Tarde,1,2,270,80,190,27.0,270.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-14,2025-11,21,Noche,1,2,450,140,310,45.0,450.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-15,2025-11,19,Tarde,1,2,70,16,54,0.0,70.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-17,2025-11,12,Comida,1,1,35,8,27,3.5,35.0,Medio-Alto,90,20,198000.0,33.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-11-17,2025-11,13,Comida,1,2,190,56,134,0.0,190.0,Medio-Alto,90,20,198000.0,33.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-11-17,2025-11,15,Comida,1,1,35,8,27,5.25,35.0,Medio-Alto,90,20,198000.0,33.0,-1.0,0.0
SUC009,Tijuana,Tijuana,2025-11-18,2025-11,13,Comida,1,1,89,25,64,8.9,89.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-18,2025-11,14,Comida,1,4,356,100,256,53.4,356.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-19,2025-11,12,Comida,1,2,270,80,190,0.0,270.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-19,2025-11,15,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-19,2025-11,20,Tarde,1,1,85,28,57,12.75,85.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-21,2025-11,19,Tarde,1,1,90,30,60,0.0,90.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-22,2025-11,12,Comida,1,1,135,40,95,20.25,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-22,2025-11,15,Comida,1,1,135,40,95,13.5,135.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-22,2025-11,20,Tarde,1,1,175,55,120,17.5,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-23,2025-11,13,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-23,2025-11,21,Noche,1,2,350,110,240,0.0,350.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-24,2025-11,12,Comida,1,4,360,120,240,36.0,360.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-24,2025-11,20,Tarde,2,3,205,55,150,30.75,102.5,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-25,2025-11,19,Tarde,1,1,55,20,35,8.25,55.0,Medio-Alto,90,20,198000.0,733.0,1.0,0.0
SUC009,Tijuana,Tijuana,2025-11-26,2025-11,14,Comida,1,2,270,80,190,40.5,270.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-26,2025-11,15,Comida,1,2,70,16,54,10.5,70.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-26,2025-11,19,Tarde,1,1,175,55,120,26.25,175.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-28,2025-11,21,Noche,1,2,190,56,134,0.0,190.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-29,2025-11,19,Tarde,1,1,75,25,50,11.25,75.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-29,2025-11,20,Tarde,1,2,70,16,54,7.0,70.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
SUC009,Tijuana,Tijuana,2025-11-29,2025-11,21,Noche,1,3,285,105,180,28.5,285.0,Medio-Alto,90,20,198000.0,0.0,0.0,0.0
